Date,Open,High,Low,Close,Adj Close,Volume
2014-04-09,1076.0,1081.0,1052.5,1070.199951171875,905.872314453125,3350500
2014-04-10,1070.199951171875,1074.324951171875,1057.5999755859375,1063.074951171875,899.8413696289062,2152886
2014-04-11,1059.0,1087.449951171875,1050.0,1082.050048828125,915.9031372070312,2340742
2014-04-15,1090.5,1129.0,1087.0250244140625,1126.375,953.4218139648438,3597244
2014-04-16,1132.0,1132.0,1092.0999755859375,1098.1500244140625,929.5309448242188,3475910
2014-04-17,1110.0,1113.5,1071.3499755859375,1111.449951171875,940.7887573242188,7681438
2014-04-21,1110.0,1121.449951171875,1105.6500244140625,1110.875,940.3018188476562,1842594
2014-04-22,1116.9749755859375,1124.949951171875,1109.949951171875,1110.5250244140625,940.0054931640625,1486274
2014-04-23,1115.699951171875,1121.949951171875,1100.550048828125,1106.875,936.9161376953125,1938992
2014-04-24,1106.875,1106.875,1106.875,1106.875,936.9161376953125,0
2014-04-25,1113.5,1117.5,1096.5999755859375,1102.625,933.3186645507812,3160448
2014-04-28,1102.625,1111.3499755859375,1090.050048828125,1095.675048828125,927.435791015625,2550766
2014-04-29,1093.0,1103.175048828125,1088.449951171875,1097.125,928.6630249023438,1846180
2014-04-30,1092.550048828125,1102.800048828125,1090.5,1094.5999755859375,926.52587890625,2397378
2014-05-02,1090.625,1109.949951171875,1090.625,1104.2249755859375,934.6730346679688,1917778
2014-05-05,1105.4000244140625,1114.5,1102.074951171875,1106.8499755859375,936.8949584960938,1314478
2014-05-06,1106.8499755859375,1110.800048828125,1095.0,1099.449951171875,930.6310424804688,961232
2014-05-07,1095.5250244140625,1101.5,1070.050048828125,1082.7750244140625,916.516845703125,4716182
2014-05-08,1082.550048828125,1090.9000244140625,1073.824951171875,1081.0250244140625,915.0352783203125,2606900
2014-05-09,1076.0,1092.3499755859375,1076.0,1079.949951171875,914.125244140625,1799440
2014-05-12,1076.5,1083.3499755859375,1061.574951171875,1079.675048828125,913.892578125,2886064
2014-05-13,1082.9000244140625,1119.5,1082.9000244140625,1105.4749755859375,935.731201171875,2547484
2014-05-14,1107.199951171875,1118.8499755859375,1100.550048828125,1108.050048828125,937.9108276367188,1389228
2014-05-15,1108.050048828125,1112.5,1085.574951171875,1096.574951171875,928.1978149414062,2520196
2014-05-16,1100.0250244140625,1126.699951171875,1050.125,1080.375,914.4853515625,5241798
2014-05-19,1075.0,1080.0,999.75,1018.3499755859375,861.984130859375,6516606
2014-05-20,1014.0,1080.0,1014.0,1034.0999755859375,875.3156127929688,4702114
2014-05-21,1030.5999755859375,1044.5,1027.9000244140625,1041.425048828125,881.5159301757812,4116946
2014-05-22,1048.375,1062.0,1037.550048828125,1055.9749755859375,893.8316650390625,4216842
2014-05-23,1059.5,1074.5,1048.0,1063.949951171875,900.58203125,3094780
2014-05-26,1074.5,1084.800048828125,1066.800048828125,1077.0,911.6286010742188,2650850
2014-05-27,1080.074951171875,1092.300048828125,1059.0,1065.7249755859375,902.084716796875,1795094
2014-05-28,1070.0,1079.375,1061.2249755859375,1075.2750244140625,910.1685180664062,1887488
2014-05-29,1072.5,1090.0,1067.5999755859375,1079.9749755859375,914.1467895507812,2820710
2014-05-30,1079.4000244140625,1083.5,1065.074951171875,1070.675048828125,906.274658203125,2585648
2014-06-02,1072.0,1078.875,1058.0250244140625,1064.925048828125,901.4075927734375,1095158
2014-06-03,1064.925048828125,1069.0,1052.5999755859375,1064.300048828125,900.8783569335938,2484628
2014-06-04,1065.0,1067.449951171875,1038.5,1044.625,884.2244262695312,2141062
2014-06-05,1041.550048828125,1058.199951171875,1034.0,1052.074951171875,890.5304565429688,4348470
2014-06-06,1050.074951171875,1053.9000244140625,1028.0,1042.125,890.5731811523438,3361586
2014-06-09,1043.5,1059.0,1040.0,1056.9000244140625,903.1995849609375,2666196
2014-06-10,1057.5,1080.4749755859375,1057.5,1079.074951171875,922.1498413085938,2628068
2014-06-11,1082.5,1107.0,1069.0999755859375,1103.4749755859375,943.00146484375,3544562
2014-06-12,1124.5,1127.0,1091.9000244140625,1118.675048828125,955.9910278320312,2734338
2014-06-13,1119.0,1119.5,1092.5250244140625,1106.7750244140625,945.8215942382812,1904022
2014-06-16,1105.0,1138.4749755859375,1105.0,1134.875,969.8347778320312,2439906
2014-06-17,1142.449951171875,1148.5,1135.5,1139.925048828125,974.15087890625,1918144
2014-06-18,1146.5,1146.5,1110.6500244140625,1113.5250244140625,951.5899047851562,1948824
2014-06-19,1115.0,1144.5,1105.050048828125,1138.0250244140625,972.5267944335938,1896354
2014-06-20,1142.449951171875,1149.5,1131.0,1146.199951171875,979.5128784179688,1155674
2014-06-23,1146.5,1149.949951171875,1127.0250244140625,1134.425048828125,969.4503784179688,1262734
2014-06-24,1134.5,1159.75,1127.5,1154.5250244140625,986.62744140625,1479100
2014-06-25,1155.0,1160.0,1146.5,1155.2750244140625,987.2688598632812,1028422
2014-06-26,1148.0,1172.074951171875,1145.574951171875,1153.824951171875,986.0293579101562,2036182
2014-06-27,1158.5,1203.449951171875,1157.5,1199.7750244140625,1025.296875,3058836
2014-06-30,1200.2750244140625,1217.5,1188.300048828125,1212.699951171875,1036.3421630859375,2146470
2014-07-01,1209.449951171875,1209.5,1191.1500244140625,1195.375,1021.5363159179688,1092790
2014-07-02,1200.0,1205.875,1191.75,1200.800048828125,1026.173095703125,907740
2014-07-03,1199.5,1222.5,1196.0,1208.949951171875,1033.1378173828125,1526762
2014-07-04,1206.199951171875,1212.75,1200.5,1205.25,1029.975830078125,536136
2014-07-07,1210.0250244140625,1249.0,1205.199951171875,1244.2750244140625,1063.3255615234375,2204902
2014-07-08,1242.4749755859375,1243.074951171875,1216.625,1224.7249755859375,1046.618408203125,2500588
2014-07-09,1235.0,1236.324951171875,1190.800048828125,1199.074951171875,1024.698486328125,1554242
2014-07-10,1199.7750244140625,1209.800048828125,1167.5,1175.9000244140625,1004.8939819335938,1990562
2014-07-11,1185.5,1205.0,1180.550048828125,1197.2249755859375,1023.1181640625,1329446
2014-07-14,1209.4000244140625,1219.5,1192.625,1213.125,1036.705322265625,1587924
2014-07-15,1213.0999755859375,1215.0,1196.875,1199.6500244140625,1025.1903076171875,1389656
2014-07-16,1204.824951171875,1212.0,1193.425048828125,1200.925048828125,1026.280029296875,1407240
2014-07-17,1205.0,1214.9000244140625,1187.5,1190.9749755859375,1017.7764892578125,1790220
2014-07-18,1226.0,1242.5,1217.5,1220.5999755859375,1043.09375,3507488
2014-07-21,1234.0,1234.925048828125,1221.5250244140625,1231.875,1052.729248046875,981072
2014-07-22,1232.5,1270.0,1230.949951171875,1266.199951171875,1082.0623779296875,2399016
2014-07-23,1270.0,1298.1500244140625,1266.1500244140625,1293.074951171875,1105.02880859375,2065858
2014-07-24,1297.449951171875,1301.0,1283.5,1297.5999755859375,1108.895751953125,1481418
2014-07-25,1297.0,1307.175048828125,1283.5,1302.875,1113.403564453125,1806914
2014-07-28,1288.574951171875,1299.824951171875,1277.5,1294.6500244140625,1108.501953125,1314922
2014-07-30,1292.4000244140625,1305.0,1286.300048828125,1297.5250244140625,1110.963134765625,1899252
2014-07-31,1287.550048828125,1299.0,1284.625,1290.0250244140625,1104.5418701171875,2407210
2014-08-01,1287.5,1293.9749755859375,1255.0,1258.199951171875,1077.292236328125,2381882
2014-08-04,1266.0,1270.949951171875,1244.0,1263.0250244140625,1081.423583984375,1828636
2014-08-05,1272.449951171875,1272.5,1245.050048828125,1261.8499755859375,1080.4176025390625,1404656
2014-08-06,1258.074951171875,1267.425048828125,1245.125,1253.324951171875,1073.1185302734375,1837562
2014-08-07,1245.0,1247.5,1229.5250244140625,1234.9000244140625,1057.3428955078125,1672656
2014-08-08,1232.5,1253.8499755859375,1232.5,1239.3499755859375,1061.153076171875,1464790
2014-08-11,1245.449951171875,1247.7750244140625,1227.5,1234.199951171875,1056.7431640625,1290896
2014-08-12,1244.949951171875,1244.949951171875,1220.0999755859375,1235.875,1058.177001953125,984552
2014-08-13,1235.0,1265.0,1235.0,1250.0250244140625,1070.2928466796875,2768378
2014-08-14,1257.0,1266.0,1245.0250244140625,1249.875,1070.16455078125,1578056
2014-08-18,1245.5250244140625,1252.5,1235.0,1243.800048828125,1064.9632568359375,1373260
2014-08-19,1250.0,1252.449951171875,1217.5,1219.25,1043.9434814453125,3234156
2014-08-20,1222.25,1227.5250244140625,1215.0250244140625,1218.0999755859375,1042.957763671875,2056758
2014-08-21,1223.5,1230.0,1215.0,1216.2249755859375,1041.3526611328125,2265450
2014-08-22,1222.0,1234.0999755859375,1217.9000244140625,1232.0999755859375,1054.9454345703125,3096238
2014-08-25,1235.0,1264.25,1233.449951171875,1261.0250244140625,1079.7115478515625,3143512
2014-08-26,1264.5,1275.0,1250.0,1266.9000244140625,1084.7418212890625,1815490
2014-08-27,1267.0,1283.699951171875,1257.0250244140625,1274.9749755859375,1091.655517578125,1435460
2014-08-28,1273.5,1274.6500244140625,1256.5,1261.175048828125,1079.83984375,1766288
2014-09-01,1262.699951171875,1280.0,1261.5250244140625,1268.574951171875,1086.17578125,810148
2014-09-02,1272.9000244140625,1277.4000244140625,1257.050048828125,1268.949951171875,1086.4969482421875,1407940
2014-09-03,1269.5,1308.0,1269.5,1303.199951171875,1115.822265625,3061690
2014-09-04,1311.0,1313.7249755859375,1288.7249755859375,1292.375,1106.553466796875,1701598
2014-09-05,1299.949951171875,1310.9000244140625,1291.5250244140625,1299.300048828125,1112.48291015625,1467060
2014-09-08,1306.0,1325.0,1299.5250244140625,1321.3499755859375,1131.3624267578125,1697342
2014-09-09,1326.0,1333.5,1312.550048828125,1315.625,1126.4609375,1418098
2014-09-10,1319.0,1321.375,1295.5999755859375,1300.074951171875,1113.1468505859375,1258768
2014-09-11,1305.0,1312.199951171875,1295.75,1299.175048828125,1112.376220703125,1075622
2014-09-12,1305.0,1312.175048828125,1296.5999755859375,1303.800048828125,1116.3358154296875,1196210
2014-09-15,1307.0,1309.300048828125,1277.0,1279.1500244140625,1095.22998046875,1151544
2014-09-16,1283.0,1287.5,1272.0,1275.425048828125,1092.0408935546875,1535608
2014-09-17,1280.5,1302.375,1280.5,1295.5999755859375,1109.3150634765625,1657700
2014-09-18,1295.8499755859375,1325.9000244140625,1290.5,1321.1500244140625,1131.1917724609375,1483078
2014-09-19,1321.5,1370.0,1321.0,1357.0999755859375,1161.97265625,3587864
2014-09-22,1357.0,1367.0,1338.125,1360.9000244140625,1165.22607421875,999584
2014-09-23,1362.0,1391.2249755859375,1341.6500244140625,1344.0999755859375,1150.841552734375,2055990
2014-09-24,1346.5,1353.4749755859375,1316.375,1321.5,1131.490966796875,2442132
2014-09-25,1330.4749755859375,1362.5,1330.0,1354.300048828125,1159.5753173828125,2473158
2014-09-26,1355.0,1362.449951171875,1335.050048828125,1342.0,1149.0435791015625,1612712
2014-09-29,1347.699951171875,1387.7249755859375,1337.6500244140625,1383.9749755859375,1184.983642578125,2089534
2014-09-30,1386.4749755859375,1388.324951171875,1354.074951171875,1368.300048828125,1171.5626220703125,2788954
2014-10-01,1376.0,1401.0,1368.5,1387.800048828125,1188.258544921875,2142022
2014-10-07,1369.800048828125,1419.8499755859375,1362.800048828125,1365.675048828125,1169.3145751953125,3457674
2014-10-08,1369.0,1369.9749755859375,1324.625,1341.5999755859375,1148.7008056640625,1962442
2014-10-09,1354.0,1361.6500244140625,1343.25,1353.0250244140625,1158.4833984375,1685176
2014-10-10,1353.0,1363.7249755859375,1334.25,1339.25,1146.6890869140625,2344362
2014-10-13,1340.0,1362.4000244140625,1335.0,1358.2750244140625,1162.9786376953125,2209532
2014-10-14,1365.0,1367.8499755859375,1339.4000244140625,1349.5999755859375,1155.55078125,2369406
2014-10-15,1349.5999755859375,1349.5999755859375,1349.5999755859375,1349.5999755859375,1155.55078125,0
2014-10-16,1365.0,1379.300048828125,1332.125,1339.050048828125,1146.5177001953125,3848014
2014-10-17,1237.5,1255.675048828125,1215.0,1220.574951171875,1045.0775146484375,9892812
2014-10-20,1245.0,1246.800048828125,1208.9749755859375,1211.6500244140625,1037.4354248046875,3399242
2014-10-21,1212.925048828125,1221.875,1207.5,1216.699951171875,1041.7596435546875,1950732
2014-10-22,1242.5,1244.5,1222.550048828125,1225.925048828125,1049.6583251953125,2067664
2014-10-27,1259.5,1259.8499755859375,1222.4749755859375,1228.574951171875,1051.9271240234375,2797208
2014-10-28,1242.449951171875,1242.449951171875,1226.7249755859375,1239.300048828125,1061.1102294921875,2289958
2014-10-29,1237.5,1257.0,1236.5,1253.0250244140625,1075.0303955078125,2425016
2014-10-30,1260.9000244140625,1287.449951171875,1254.5,1279.0999755859375,1097.4010009765625,4111292
2014-10-31,1280.5,1310.0,1280.5,1303.925048828125,1118.6995849609375,3170070
2014-11-03,1324.5,1324.5,1290.25,1295.175048828125,1111.1929931640625,2541632
2014-11-05,1319.0,1319.0,1295.0,1299.75,1115.117919921875,2310642
2014-11-07,1302.4000244140625,1307.8499755859375,1278.5,1286.425048828125,1103.6856689453125,2126740
2014-11-10,1287.550048828125,1291.0,1275.5,1284.824951171875,1102.3128662109375,1541964
2014-11-11,1289.0,1297.0,1277.699951171875,1290.3499755859375,1107.0531005859375,1249940
2014-11-12,1290.0,1305.5,1287.5,1295.875,1111.793212890625,1320582
2014-11-13,1297.5,1302.449951171875,1282.574951171875,1294.2249755859375,1110.3773193359375,1645540
2014-11-14,1292.5999755859375,1305.574951171875,1287.5,1303.2249755859375,1118.0994873046875,1457174
2014-11-17,1297.550048828125,1312.5,1296.125,1309.1500244140625,1123.1826171875,1570552
2014-11-18,1310.0,1313.324951171875,1289.875,1292.925048828125,1109.262939453125,1467026
2014-11-19,1299.0,1299.0,1278.7249755859375,1286.875,1104.0721435546875,1865746
2014-11-20,1294.0,1305.125,1280.2750244140625,1302.7249755859375,1117.670166015625,1795386
2014-11-21,1304.0,1320.0,1293.324951171875,1311.074951171875,1124.8343505859375,2001594
2014-11-24,1311.0,1332.5,1311.0,1328.8499755859375,1140.0841064453125,1942766
2014-11-25,1330.0,1339.699951171875,1308.0,1318.0,1130.77490234375,2371684
2014-11-26,1315.0250244140625,1328.175048828125,1307.5,1313.6500244140625,1127.0435791015625,1584800
2014-11-27,1313.6500244140625,1334.0,1312.6500244140625,1326.6500244140625,1138.1966552734375,1732418
2014-11-28,1329.175048828125,1345.949951171875,1317.675048828125,1321.5,1133.778076171875,1989768
2014-12-01,1325.25,1350.0,1322.625,1346.4749755859375,1155.20556640625,1896354
2014-12-02,1346.5,1355.4749755859375,1324.675048828125,1328.6500244140625,1139.91259765625,1436572
2014-12-03,1335.949951171875,1336.699951171875,1309.25,1317.675048828125,1130.4964599609375,3094670
2014-12-04,1332.0,1333.5,1314.949951171875,1318.9749755859375,1131.611328125,1285308
2014-12-05,1320.449951171875,1324.9000244140625,1286.074951171875,1289.4749755859375,1106.3026123046875,2359676
2014-12-08,1297.5,1297.5,1250.824951171875,1256.4000244140625,1077.92578125,3232574
2014-12-09,1258.0,1279.5,1254.550048828125,1257.425048828125,1078.8052978515625,2487940
2014-12-10,1257.5,1265.949951171875,1248.0999755859375,1253.949951171875,1075.8236083984375,2087970
2014-12-11,1250.300048828125,1261.449951171875,1243.5,1246.074951171875,1069.067626953125,1938822
2014-12-12,1250.0,1260.0,1211.324951171875,1225.3499755859375,1051.2864990234375,2380786
2014-12-15,1192.449951171875,1192.5,1176.125,1179.324951171875,1011.7996215820312,3487788
2014-12-16,1175.0,1229.625,1172.5,1221.5250244140625,1048.005126953125,3339140
2014-12-17,1226.699951171875,1235.0,1202.625,1222.050048828125,1048.455078125,2287076
2014-12-18,1227.550048828125,1234.25,1217.4000244140625,1230.3499755859375,1055.57666015625,1481444
2014-12-19,1235.6500244140625,1261.875,1234.0,1255.2750244140625,1076.9609375,1903130
2014-12-22,1263.0,1264.5,1237.199951171875,1256.699951171875,1078.18310546875,1643954
2014-12-23,1250.0,1268.324951171875,1247.300048828125,1258.3499755859375,1079.5986328125,1266476
2014-12-24,1257.5,1260.425048828125,1232.824951171875,1239.949951171875,1063.8128662109375,3288972
2014-12-26,1243.0,1255.0,1232.5,1252.5,1074.579833984375,626206
2014-12-29,1254.0,1268.4749755859375,1253.5,1261.449951171875,1082.25830078125,778920
2014-12-30,1262.5,1271.2249755859375,1258.0,1265.0250244140625,1085.3255615234375,701342
2014-12-31,1266.3499755859375,1283.199951171875,1262.5,1279.125,1097.423095703125,1573792
2015-01-01,1283.5,1283.5,1270.5,1272.7750244140625,1091.97509765625,366830
2015-01-02,1275.5,1295.4749755859375,1275.300048828125,1289.7249755859375,1106.51708984375,925740
2015-01-05,1290.5,1299.949951171875,1262.324951171875,1270.125,1089.7010498046875,1754242
2015-01-06,1264.550048828125,1264.550048828125,1220.0,1223.300048828125,1049.528076171875,2423784
2015-01-07,1235.0,1239.574951171875,1203.7249755859375,1208.8499755859375,1037.13037109375,2636332
2015-01-08,1221.199951171875,1224.5,1210.2750244140625,1221.9000244140625,1048.32666015625,1565408
2015-01-09,1227.5,1259.949951171875,1225.0,1256.1500244140625,1077.7115478515625,3197642
2015-01-12,1258.5,1264.0,1240.125,1254.8499755859375,1076.595947265625,1596006
2015-01-13,1260.0,1265.199951171875,1240.050048828125,1248.949951171875,1071.5338134765625,1468432
2015-01-14,1258.0,1265.9000244140625,1250.25,1260.9749755859375,1081.85107421875,1787096
2015-01-15,1266.5,1290.875,1261.625,1269.550048828125,1089.2080078125,5009920
2015-01-16,1271.8499755859375,1272.5,1242.1500244140625,1266.074951171875,1086.2264404296875,5293830
2015-01-19,1268.0,1275.5,1251.5,1255.5,1077.1533203125,1135074
2015-01-20,1260.0,1265.0,1241.625,1250.2249755859375,1072.6280517578125,2058566
2015-01-21,1261.0,1261.0,1244.125,1256.9000244140625,1078.3551025390625,2310480
2015-01-22,1258.25,1260.625,1247.75,1256.7750244140625,1078.2476806640625,2113214
2015-01-23,1257.0,1266.0250244140625,1248.050048828125,1251.800048828125,1073.979248046875,3150380
2015-01-27,1256.175048828125,1257.5,1244.7750244140625,1251.0250244140625,1075.462158203125,2738736
2015-01-28,1251.5,1272.449951171875,1251.449951171875,1269.800048828125,1091.6024169921875,3121980
2015-01-29,1269.0,1284.3499755859375,1256.449951171875,1272.324951171875,1093.772705078125,3734392
2015-01-30,1280.3499755859375,1287.5,1235.0,1241.0250244140625,1066.865478515625,5817402
2015-02-02,1241.0,1260.7249755859375,1231.0250244140625,1257.0999755859375,1080.6845703125,3181802
2015-02-03,1255.824951171875,1282.5,1253.550048828125,1279.125,1099.618896484375,2345054
2015-02-04,1284.0,1285.8499755859375,1251.050048828125,1257.1500244140625,1080.7276611328125,2245418
2015-02-05,1260.0,1295.8499755859375,1259.5,1276.199951171875,1097.10400390625,4530168
2015-02-06,1276.5,1297.4000244140625,1275.425048828125,1287.875,1107.140869140625,2136416
2015-02-09,1280.75,1284.550048828125,1250.0,1256.449951171875,1080.125732421875,2076432
2015-02-10,1255.0,1263.125,1216.5,1220.574951171875,1049.2855224609375,3799054
2015-02-11,1227.5250244140625,1243.625,1223.625,1229.949951171875,1057.34521484375,2937522
2015-02-12,1239.9000244140625,1239.9000244140625,1223.5,1231.074951171875,1058.31201171875,3107980
2015-02-13,1235.0,1273.875,1230.125,1269.375,1091.2371826171875,4158326
2015-02-16,1280.0,1297.5,1277.5,1292.4000244140625,1111.03125,2364392
2015-02-18,1292.5250244140625,1321.5,1282.625,1317.824951171875,1132.8876953125,2660014
2015-02-19,1318.0,1343.6500244140625,1317.5,1340.5250244140625,1152.40234375,2618002
2015-02-20,1349.4000244140625,1349.4000244140625,1321.125,1337.7750244140625,1150.0382080078125,1801588
2015-02-23,1335.5,1361.0,1335.5,1348.324951171875,1159.1075439453125,1614892
2015-02-24,1347.0,1365.0,1339.5,1352.375,1162.5888671875,2199922
2015-02-25,1355.0,1361.0,1333.925048828125,1336.0999755859375,1148.59814453125,1767994
2015-02-26,1339.5,1346.375,1312.675048828125,1328.2249755859375,1141.828369140625,1991994
2015-02-27,1329.7249755859375,1337.875,1308.1500244140625,1331.175048828125,1144.3641357421875,2877376
2015-03-02,1339.8499755859375,1354.4749755859375,1326.2750244140625,1334.699951171875,1147.394287109375,2176038
2015-03-03,1341.0,1395.0,1338.074951171875,1388.0,1193.2147216796875,3424308
2015-03-04,1394.0,1406.050048828125,1357.824951171875,1373.0,1180.319580078125,3862994
2015-03-05,1375.0,1385.3499755859375,1340.5250244140625,1348.2249755859375,1159.0218505859375,2173514
2015-03-09,1320.0,1339.9000244140625,1305.0,1323.4000244140625,1137.6806640625,2883174
2015-03-10,1324.449951171875,1339.125,1297.625,1321.3499755859375,1135.918212890625,3037052
2015-03-11,1321.0,1329.9749755859375,1298.9000244140625,1303.2750244140625,1120.3797607421875,2240200
2015-03-12,1311.949951171875,1312.449951171875,1295.050048828125,1309.5250244140625,1125.7528076171875,1827636
2015-03-13,1319.0,1319.9749755859375,1287.5,1291.175048828125,1109.9775390625,1586838
2015-03-16,1292.5999755859375,1305.0,1276.0,1281.1500244140625,1101.3597412109375,1556296
2015-03-17,1291.25,1303.3499755859375,1278.875,1291.8499755859375,1110.5576171875,1267318
2015-03-18,1295.4749755859375,1299.7249755859375,1275.8499755859375,1279.675048828125,1100.091796875,1255170
2015-03-19,1288.0,1302.925048828125,1284.050048828125,1298.125,1115.95263671875,2448964
2015-03-20,1298.0,1309.0,1289.425048828125,1305.4749755859375,1122.2708740234375,1963908
2015-03-23,1308.0,1315.5,1303.0,1308.574951171875,1124.9359130859375,1566608
2015-03-24,1315.0,1318.5,1291.050048828125,1295.6500244140625,1113.82470703125,2394878
