date,open,high,low,close,volume
2026-01-20 00:00:00-05:00,96.84632673981652,97.90806384715805,94.24656334696007,94.78238677978516,10796700
2026-01-21 00:00:00-05:00,96.29065960359169,97.16386153250271,95.63575247904808,96.39981079101562,10599100
2026-01-22 00:00:00-05:00,96.26089032760243,96.26089032760243,95.22892030527835,96.13188934326172,7771200
2026-01-23 00:00:00-05:00,97.62030515308835,98.6423578338491,96.93563849336965,97.59053802490234,6972800
2026-01-26 00:00:00-05:00,98.78127778497756,98.92019609913774,97.01501658833483,97.68976593017578,7278200
2026-01-27 00:00:00-05:00,97.98745418410057,99.15834254704372,97.5310072047133,99.09880828857422,7276900
2026-01-28 00:00:00-05:00,99.65447734578356,100.73605670485193,99.06902940380331,100.60706329345703,6817400
2026-01-29 00:00:00-05:00,103.4945967859523,104.90362970667864,101.89702862566388,102.00617980957031,14466900
2026-01-30 00:00:00-05:00,101.51996084684995,103.46482483926252,100.9444453542392,103.42514038085938,9169000
2026-02-02 00:00:00-05:00,100.72613829576859,102.26416459845004,99.72393543189276,101.00397491455078,7514000
2026-02-03 00:00:00-05:00,101.62910647117701,104.41741267641194,100.96428205734605,104.09988403320312,9346600
2026-02-04 00:00:00-05:00,104.65556128785019,107.50339428686685,104.64563638817101,106.75918579101562,10367100
2026-02-05 00:00:00-05:00,106.12412323428637,107.60262282370506,102.35347158398511,104.16934204101562,10441000
2026-02-06 00:00:00-05:00,104.43725422195384,107.29501199215565,104.30826081384583,106.78895568847656,6756100
2026-02-09 00:00:00-05:00,106.76910672266034,108.04914619640991,106.23327571710377,107.86061096191406,6337800
2026-02-10 00:00:00-05:00,107.71177864379553,107.84077205688443,106.28289591828036,106.66988372802734,5255300
2026-02-11 00:00:00-05:00,107.66216198972636,110.57946170490489,107.59270283319735,110.35123443603516,8984700
2026-02-12 00:00:00-05:00,110.35122976524623,111.11528802520553,107.86060999430245,109.97416687011719,12517700
2026-02-13 00:00:00-05:00,109.5375643063497,111.20459159578127,109.5375643063497,110.56953430175781,6836400
2026-02-17 00:00:00-05:00,110.7977601695943,112.0976418690347,107.04694313776716,107.93999481201172,7619400
2026-02-18 00:00:00-05:00,109.91999816894531,110.80999755859375,108.83999633789062,110.5199966430664,9456200
2026-02-19 00:00:00-05:00,112.0,113.80000305175781,111.06999969482422,111.58999633789062,8851700
2026-02-20 00:00:00-05:00,111.22000122070312,111.44000244140625,109.58000183105469,110.52999877929688,6822800
2026-02-23 00:00:00-05:00,110.69999694824219,111.91000366210938,109.68000030517578,109.87999725341797,4871900
2026-02-24 00:00:00-05:00,110.23999786376953,110.9000015258789,108.4000015258789,110.58999633789062,5152200
2026-02-25 00:00:00-05:00,110.98999786376953,111.52999877929688,108.66000366210938,110.01000213623047,6907000
2026-02-26 00:00:00-05:00,109.16999816894531,111.69000244140625,108.11000061035156,110.69999694824219,7205800
2026-02-27 00:00:00-05:00,112.4000015258789,113.79000091552734,111.05999755859375,113.45999908447266,9009900
2026-03-02 00:00:00-05:00,119.27999877929688,119.30000305175781,115.72000122070312,118.23999786376953,19667900
2026-03-03 00:00:00-05:00,120.8499984741211,122.5,117.30000305175781,118.5199966430664,17354700
2026-03-04 00:00:00-05:00,116.38999938964844,117.44000244140625,114.43000030517578,115.6500015258789,10160600
2026-03-05 00:00:00-05:00,117.0,118.5199966430664,115.83000183105469,116.81999969482422,9875700
2026-03-06 00:00:00-05:00,118.7699966430664,119.4800033569336,116.5999984741211,117.06999969482422,11554600
2026-03-09 00:00:00-04:00,117.54000091552734,118.7699966430664,116.19999694824219,117.02999877929688,13694700
2026-03-10 00:00:00-04:00,116.12000274658203,116.54000091552734,112.93000030517578,114.1500015258789,13917900
2026-03-11 00:00:00-04:00,114.6500015258789,117.16000366210938,114.0,117.02999877929688,9522800
2026-03-12 00:00:00-04:00,118.0,120.98999786376953,117.66000366210938,120.26000213623047,12766400
2026-03-13 00:00:00-04:00,119.68000030517578,122.26000213623047,119.23999786376953,121.88999938964844,10884500
2026-03-16 00:00:00-04:00,121.19000244140625,122.37999725341797,120.4000015258789,121.31999969482422,7556800
2026-03-17 00:00:00-04:00,121.94999694824219,123.95999908447266,121.20999908447266,122.87000274658203,7953100
2026-03-18 00:00:00-04:00,123.80000305175781,124.87000274658203,123.11000061035156,123.6500015258789,10273000
2026-03-19 00:00:00-04:00,124.70999908447266,126.3499984741211,123.97000122070312,126.0199966430664,11205400
2026-03-20 00:00:00-04:00,126.30000305175781,128.1300048828125,126.11000061035156,126.91999816894531,31964000
2026-03-23 00:00:00-04:00,123.62999725341797,128.36000061035156,122.94999694824219,127.19000244140625,10584000
2026-03-24 00:00:00-04:00,127.52999877929688,131.0,127.44000244140625,129.35000610351562,10439700
2026-03-25 00:00:00-04:00,128.0,129.67999267578125,127.80999755859375,128.92999267578125,7495800
2026-03-26 00:00:00-04:00,129.63999938964844,133.5500030517578,129.63999938964844,133.25,8168000
2026-03-27 00:00:00-04:00,133.0800018310547,134.8699951171875,132.3300018310547,133.8000030517578,9182900
2026-03-30 00:00:00-04:00,135.14999389648438,135.8699951171875,131.91000366210938,132.88999938964844,8913900
2026-03-31 00:00:00-04:00,132.75999450683594,135.1999969482422,128.35000610351562,132.0,13519300
2026-04-01 00:00:00-04:00,128.14999389648438,129.92999267578125,126.44000244140625,128.3800048828125,12979900
2026-04-02 00:00:00-04:00,131.3000030517578,134.41000366210938,129.11000061035156,130.52000427246094,7383800
2026-04-06 00:00:00-04:00,130.5,131.72999572753906,129.35000610351562,131.63999938964844,4210000
2026-04-07 00:00:00-04:00,132.0,133.69000244140625,131.14999389648438,131.77000427246094,6794300
2026-04-08 00:00:00-04:00,122.16000366210938,125.88999938964844,120.69999694824219,125.22000122070312,12713800
2026-04-09 00:00:00-04:00,126.29000091552734,127.91000366210938,123.27999877929688,123.47000122070312,9069400
2026-04-10 00:00:00-04:00,123.30000305175781,124.05000305175781,121.31999969482422,122.55000305175781,10487700
2026-04-13 00:00:00-04:00,124.95999908447266,125.33000183105469,122.37999725341797,123.62000274658203,8639400
2026-04-14 00:00:00-04:00,121.63999938964844,122.27999877929688,117.94999694824219,118.79000091552734,9849200
2026-04-15 00:00:00-04:00,118.16999816894531,120.36000061035156,117.3499984741211,118.91999816894531,6592500
2026-04-16 00:00:00-04:00,119.51000213623047,122.44000244140625,119.37000274658203,121.56999969482422,6903000
