date,open,high,low,close,volume
2026-01-20 00:00:00-05:00,45.71044275032009,46.71452377001334,45.71044275032009,46.17768859863281,22587200
2026-01-21 00:00:00-05:00,46.82387646716098,48.32502627146199,46.72446423041274,48.23555374145508,22868200
2026-01-22 00:00:00-05:00,48.66303108995092,49.28933877302669,48.255434869102714,49.030860900878906,22767000
2026-01-23 00:00:00-05:00,49.70687758462225,51.3670854756284,48.543738469462305,48.86186218261719,43516200
2026-01-26 00:00:00-05:00,49.408634185791016,49.776463996535405,48.94138835029573,49.408634185791016,25377200
2026-01-27 00:00:00-05:00,49.995176771394256,51.16825934792186,49.73669889258855,50.363006591796875,17329700
2026-01-28 00:00:00-05:00,50.10453290435226,50.43259631642302,48.18584717283623,48.583499908447266,24531000
2026-01-29 00:00:00-05:00,49.58757913539903,50.28347613788102,48.066546194693096,48.16596221923828,32023100
2026-01-30 00:00:00-05:00,48.016841689414505,48.26537607061472,47.02270416461365,48.09637451171875,16406600
2026-02-02 00:00:00-05:00,47.39053341545553,48.38467092826811,47.0724097147422,47.768306732177734,16616400
2026-02-03 00:00:00-05:00,47.847839382619945,49.50804720276687,47.81801267855522,49.46828079223633,27108800
2026-02-04 00:00:00-05:00,49.55775531546064,51.128494463668176,49.46828278433067,51.0489616394043,23745400
2026-02-05 00:00:00-05:00,50.0846479858366,50.26359303805848,48.384669989728756,49.21974563598633,24708200
2026-02-06 00:00:00-05:00,49.20980898599705,50.949549707724216,49.120336454329156,50.402774810791016,16188800
2026-02-09 00:00:00-05:00,50.1840599496764,50.631422577836865,49.79634693604853,50.243709564208984,13581400
2026-02-10 00:00:00-05:00,50.591659629540715,50.661248955089796,49.49810983462623,50.025001525878906,14102500
2026-02-11 00:00:00-05:00,51.04999923706055,51.9900016784668,50.93000030517578,51.560001373291016,22951700
2026-02-12 00:00:00-05:00,51.4900016784668,52.400001525878906,50.34000015258789,50.63999938964844,24008600
2026-02-13 00:00:00-05:00,50.290000915527344,51.209999084472656,49.93000030517578,50.38999938964844,19520600
2026-02-17 00:00:00-05:00,50.619998931884766,51.029998779296875,48.84000015258789,49.84000015258789,24436100
2026-02-18 00:00:00-05:00,50.810001373291016,51.63999938964844,50.5099983215332,51.59000015258789,16436400
2026-02-19 00:00:00-05:00,51.7599983215332,52.2400016784668,51.290000915527344,51.540000915527344,14326700
2026-02-20 00:00:00-05:00,51.43000030517578,51.689998626708984,50.47999954223633,50.849998474121094,12717500
2026-02-23 00:00:00-05:00,50.90999984741211,51.689998626708984,50.060001373291016,51.2400016784668,11727900
2026-02-24 00:00:00-05:00,51.470001220703125,52.33000183105469,51.209999084472656,51.849998474121094,12787500
2026-02-25 00:00:00-05:00,52.0,52.15999984741211,50.810001373291016,51.65999984741211,11308900
2026-02-26 00:00:00-05:00,51.310001373291016,52.189998626708984,50.59000015258789,51.4900016784668,12141300
2026-02-27 00:00:00-05:00,51.599998474121094,52.0,50.83000183105469,51.34000015258789,16691400
2026-03-02 00:00:00-05:00,52.45000076293945,52.45000076293945,49.439998626708984,51.27000045776367,20431300
2026-03-03 00:00:00-05:00,50.27000045776367,50.79999923706055,48.18000030517578,48.58000183105469,22659800
2026-03-04 00:00:00-05:00,48.650001525878906,49.380001068115234,47.47999954223633,47.88999938964844,19906700
2026-03-05 00:00:00-05:00,47.97999954223633,48.0099983215332,46.290000915527344,47.400001525878906,20285000
2026-03-06 00:00:00-05:00,47.40999984741211,47.65999984741211,46.400001525878906,46.900001525878906,13470400
2026-03-09 00:00:00-04:00,46.869998931884766,47.27000045776367,45.5,47.189998626708984,21100800
2026-03-10 00:00:00-04:00,47.130001068115234,48.52000045776367,46.70000076293945,48.11000061035156,18112700
2026-03-11 00:00:00-04:00,47.4900016784668,48.77000045776367,47.13999938964844,48.16999816894531,18385000
2026-03-12 00:00:00-04:00,47.310001373291016,47.310001373291016,44.41999816894531,44.560001373291016,25983100
2026-03-13 00:00:00-04:00,44.470001220703125,44.88999938964844,43.54999923706055,44.720001220703125,16897300
2026-03-16 00:00:00-04:00,44.560001373291016,45.0099983215332,44.29999923706055,44.959999084472656,12648500
2026-03-17 00:00:00-04:00,45.5,46.63999938964844,44.939998626708984,46.130001068115234,14766200
2026-03-18 00:00:00-04:00,45.88999938964844,46.31999969482422,45.189998626708984,45.31999969482422,13277000
2026-03-19 00:00:00-04:00,45.220001220703125,47.880001068115234,44.70000076293945,47.81999969482422,28158000
2026-03-20 00:00:00-04:00,48.0099983215332,48.47999954223633,46.380001068115234,46.630001068115234,65344800
2026-03-23 00:00:00-04:00,47.5099983215332,49.849998474121094,47.08000183105469,49.25,25770300
2026-03-24 00:00:00-04:00,49.029998779296875,51.09000015258789,48.84000015258789,50.5099983215332,19715000
2026-03-25 00:00:00-04:00,50.560001373291016,52.54999923706055,50.540000915527344,51.88999938964844,24105700
2026-03-26 00:00:00-04:00,51.54999923706055,52.689998626708984,51.47999954223633,52.310001373291016,16516100
2026-03-27 00:00:00-04:00,52.349998474121094,53.70000076293945,51.900001525878906,53.5,22048600
2026-03-30 00:00:00-04:00,54.29999923706055,54.79999923706055,51.310001373291016,51.529998779296875,20578800
2026-03-31 00:00:00-04:00,52.220001220703125,53.0,51.040000915527344,51.38999938964844,22268600
2026-04-01 00:00:00-04:00,50.349998474121094,51.380001068115234,49.540000915527344,50.029998779296875,19574100
2026-04-02 00:00:00-04:00,50.5099983215332,51.099998474121094,48.84000015258789,49.439998626708984,14883800
2026-04-06 00:00:00-04:00,49.400001525878906,50.060001373291016,49.18000030517578,49.779998779296875,7643800
2026-04-07 00:00:00-04:00,49.869998931884766,50.439998626708984,49.20000076293945,50.349998474121094,9928200
2026-04-08 00:00:00-04:00,50.43000030517578,52.310001373291016,49.7599983215332,51.880001068115234,20970100
2026-04-09 00:00:00-04:00,51.70000076293945,52.88999938964844,51.16999816894531,52.540000915527344,16033100
2026-04-10 00:00:00-04:00,52.560001373291016,53.75,51.68000030517578,51.91999816894531,13219900
2026-04-13 00:00:00-04:00,52.20000076293945,52.75,51.52000045776367,51.91999816894531,11847000
2026-04-14 00:00:00-04:00,51.29999923706055,52.0,50.90999984741211,51.4900016784668,11104100
