RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
394367,69,"Baton Rouge, LA",Msa,LA,4169.0,4146.0,4211.0,4459.0,4708.0,4981.0,5226.0,5415.0,5486.0,5380.0,5295.0,5188.0,5043.0,4934.0,4913.0,5115.0,5302.0,5464.0,5584.0,5661.0,5746.0,5691.0,5596.0,5398.0,5176.0,5042.0,5000.0,5111.0,5058.0,5051.0,4910.0,4809.0,4574.0,4308.0
394521,70,"Dayton, OH",Msa,OH,3128.0,2877.0,2745.0,2814.0,2971.0,3141.0,3291.0,3412.0,3516.0,3576.0,3621.0,3539.0,3300.0,2978.0,2724.0,2678.0,2683.0,2760.0,2839.0,2940.0,3001.0,2976.0,2943.0,2819.0,2592.0,2377.0,2215.0,2228.0,2179.0,2196.0,2163.0,2199.0,2213.0,2244.0
394843,71,"McAllen, TX",Msa,TX,2114.0,2094.0,2100.0,2164.0,2201.0,2256.0,2250.0,2245.0,2267.0,2289.0,2351.0,2355.0,2344.0,2382.0,2451.0,2553.0,2551.0,2538.0,2517.0,2519.0,2512.0,2493.0,2482.0,2457.0,2407.0,2381.0,2397.0,2448.0,2413.0,2364.0,2230.0,2093.0,1905.0,""
394486,72,"Columbia, SC",Msa,SC,4812.0,4594.0,4415.0,4466.0,4608.0,4752.0,4782.0,4779.0,4779.0,4603.0,4444.0,4253.0,4066.0,3902.0,3758.0,3838.0,3878.0,4045.0,4293.0,4621.0,4828.0,4794.0,4627.0,4398.0,4177.0,4098.0,4029.0,4094.0,3970.0,3946.0,3731.0,3558.0,"",""
394648,73,"Greensboro, NC",Msa,NC,3017.0,2864.0,2805.0,2902.0,3093.0,3360.0,3460.0,3511.0,3253.0,3020.0,2785.0,2689.0,2569.0,2471.0,2397.0,2495.0,2557.0,2687.0,2763.0,2863.0,2915.0,2916.0,2858.0,2750.0,2567.0,2413.0,2307.0,2348.0,2337.0,2400.0,2367.0,2345.0,2218.0,2151.0
394304,74,"Akron, OH",Msa,OH,3530.0,3232.0,3038.0,3120.0,3325.0,3589.0,3762.0,3869.0,3914.0,3863.0,3746.0,3532.0,3205.0,2872.0,2640.0,2687.0,2855.0,3153.0,3401.0,3601.0,3659.0,3651.0,3593.0,3447.0,3196.0,2908.0,2692.0,2670.0,2598.0,2605.0,2577.0,2679.0,2718.0,2682.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,8820.0,9383.0,9973.0,10711.0,10931.0,10701.0,10158.0,9488.0,9011.0,8622.0,8624.0,8905.0,9274.0,9969.0,10554.0,11255.0,11190.0,10811.0,10250.0,9718.0,9303.0,8835.0,8690.0,8780.0,8910.0,9340.0,9744.0,10089.0,9678.0,9220.0,8705.0,8353.0,7851.0,7381.0
394798,76,"Little Rock, AR",Msa,AR,4531.0,4354.0,4232.0,4364.0,4579.0,4893.0,5117.0,5218.0,5272.0,5246.0,5195.0,5052.0,4805.0,4602.0,4502.0,4639.0,4806.0,4776.0,4658.0,4469.0,4412.0,4444.0,4478.0,4450.0,4244.0,4043.0,3975.0,4068.0,4099.0,4145.0,4104.0,4128.0,4063.0,3890.0
395134,77,"Stockton, CA",Msa,CA,1463.0,1312.0,1251.0,1326.0,1429.0,1588.0,1705.0,1818.0,1937.0,2030.0,2083.0,2022.0,1869.0,1715.0,1603.0,1640.0,1730.0,1856.0,1997.0,2114.0,2196.0,2220.0,2202.0,2098.0,1892.0,1667.0,1536.0,1528.0,1508.0,1531.0,1514.0,1499.0,1405.0,1336.0
394457,78,"Charleston, SC",Msa,SC,5304.0,5096.0,5103.0,5442.0,5790.0,6096.0,6204.0,6175.0,6057.0,5811.0,5811.0,5749.0,5656.0,5526.0,5542.0,5886.0,6145.0,6395.0,6575.0,6671.0,6695.0,6471.0,6374.0,6127.0,5884.0,5673.0,5636.0,5800.0,5760.0,5858.0,5790.0,5702.0,5362.0,5017.0
395143,79,"Syracuse, NY",Msa,NY,2851.0,2584.0,2399.0,2412.0,2567.0,2793.0,3011.0,3213.0,3358.0,3372.0,3258.0,3030.0,2734.0,2444.0,2253.0,2256.0,2373.0,2558.0,2715.0,2842.0,2920.0,2920.0,2860.0,2646.0,2346.0,2041.0,1854.0,1790.0,1673.0,1660.0,1727.0,1863.0,1926.0,1902.0
394484,80,"Colorado Springs, CO",Msa,CO,2090.0,1899.0,1849.0,2060.0,2393.0,2896.0,3354.0,3747.0,3925.0,3954.0,3807.0,3556.0,3179.0,2837.0,2581.0,2621.0,2811.0,3202.0,3612.0,3907.0,4051.0,3976.0,3824.0,3469.0,3053.0,2715.0,2557.0,2740.0,2849.0,3224.0,3507.0,3857.0,3884.0,3712.0
395235,81,"Winston-Salem, NC",Msa,NC,2739.0,2564.0,2529.0,2713.0,2972.0,3289.0,3376.0,3452.0,3231.0,3050.0,2828.0,2715.0,2530.0,2349.0,2253.0,2398.0,2551.0,2709.0,2744.0,2772.0,2768.0,2777.0,2765.0,2695.0,2518.0,2398.0,2324.0,2445.0,2425.0,2425.0,2281.0,2212.0,2116.0,2060.0
395224,82,"Wichita, KS",Msa,KS,2832.0,2661.0,2529.0,2552.0,2625.0,2764.0,2910.0,2989.0,3050.0,3006.0,3012.0,2959.0,2844.0,2706.0,2578.0,2599.0,2662.0,2736.0,2779.0,2738.0,2714.0,2639.0,2595.0,2461.0,2290.0,2158.0,2097.0,2135.0,2117.0,2132.0,2065.0,2027.0,1952.0,1934.0
395115,83,"Springfield, MA",Msa,MA,2039.0,1801.0,1654.0,1675.0,1806.0,2012.0,2209.0,2342.0,2392.0,2388.0,2389.0,2293.0,2098.0,1866.0,1716.0,1728.0,1815.0,1989.0,2114.0,2191.0,2194.0,2184.0,2165.0,2066.0,1841.0,1611.0,1489.0,1519.0,1503.0,1533.0,1538.0,1577.0,1551.0,1532.0
394440,84,"Fort Myers, FL",Msa,FL,9828.0,10639.0,11328.0,12147.0,12266.0,12057.0,11351.0,10689.0,10177.0,9860.0,9937.0,10340.0,10910.0,11805.0,12583.0,13291.0,13324.0,12889.0,12226.0,11432.0,10775.0,10206.0,10051.0,10156.0,10326.0,10705.0,10984.0,11206.0,10688.0,10211.0,9600.0,9142.0,8590.0,8125.0
394399,85,"Boise City, ID",Msa,ID,3992.0,3490.0,3178.0,3220.0,3553.0,3832.0,4038.0,4122.0,4338.0,4465.0,4497.0,4337.0,3999.0,3690.0,3449.0,3518.0,3748.0,4085.0,4344.0,4485.0,4534.0,4531.0,4517.0,4363.0,4036.0,3677.0,3469.0,3552.0,3645.0,3902.0,3941.0,3816.0,"",""
395160,86,"Toledo, OH",Msa,OH,2596.0,2418.0,2318.0,2354.0,2425.0,2528.0,2608.0,2709.0,2815.0,2853.0,2824.0,2672.0,2453.0,2247.0,2081.0,2095.0,2165.0,2293.0,2376.0,2407.0,2448.0,2449.0,2467.0,2406.0,2274.0,2118.0,2018.0,2003.0,1940.0,1931.0,1904.0,1905.0,1858.0,1821.0
394816,87,"Madison, WI",Msa,WI,2676.0,2322.0,2171.0,2352.0,2746.0,3180.0,3486.0,3609.0,3605.0,3502.0,3368.0,3137.0,2779.0,2445.0,2280.0,2416.0,2699.0,3101.0,3412.0,3557.0,3537.0,3466.0,3401.0,3198.0,2859.0,2504.0,2363.0,2531.0,2718.0,2897.0,2934.0,3031.0,3043.0,2995.0
394766,88,"Lakeland, FL",Msa,FL,3361.0,3320.0,3361.0,3509.0,3598.0,3650.0,3628.0,3599.0,3624.0,3689.0,3754.0,3785.0,3749.0,3882.0,4050.0,4317.0,4324.0,4250.0,4227.0,4240.0,4310.0,4296.0,4336.0,4299.0,4165.0,4102.0,4108.0,4189.0,4052.0,3968.0,3817.0,3763.0,3585.0,3437.0
394931,89,"Ogden, UT",Msa,UT,1763.0,1650.0,1574.0,1669.0,1829.0,2114.0,2315.0,2443.0,2572.0,2673.0,2770.0,2680.0,2462.0,2256.0,2140.0,2233.0,2348.0,2561.0,2745.0,2881.0,2952.0,2994.0,3004.0,2845.0,2529.0,2205.0,1987.0,2073.0,2188.0,2376.0,2336.0,2246.0,2052.0,1861.0
394528,90,"Daytona Beach, FL",Msa,FL,5526.0,5598.0,5700.0,5963.0,6185.0,6361.0,6435.0,6413.0,6410.0,6342.0,6338.0,6333.0,6301.0,6411.0,6549.0,6851.0,6865.0,6823.0,6737.0,6721.0,6679.0,6560.0,6504.0,6450.0,6321.0,6334.0,6390.0,6596.0,6447.0,6402.0,6155.0,5924.0,5459.0,5076.0
394531,91,"Des Moines, IA",Msa,IA,3857.0,3691.0,3660.0,4018.0,4198.0,4416.0,4415.0,4528.0,4597.0,4607.0,4628.0,4506.0,4259.0,4029.0,3847.0,3904.0,4059.0,4328.0,4509.0,4617.0,4711.0,4783.0,4802.0,4699.0,4460.0,4210.0,4058.0,4167.0,4255.0,4409.0,4316.0,4216.0,3964.0,3767.0
394711,92,"Jackson, MS",Msa,MS,2533.0,2470.0,2475.0,2602.0,2751.0,2937.0,3015.0,3026.0,2946.0,2834.0,2755.0,2658.0,2527.0,2402.0,2354.0,2466.0,2562.0,2647.0,2676.0,2689.0,2660.0,2600.0,2546.0,2492.0,2410.0,2334.0,2282.0,2317.0,2297.0,2291.0,2195.0,2126.0,1996.0,1871.0
394352,94,"Augusta, GA",Msa,GA,3460.0,3328.0,3253.0,3329.0,3417.0,3513.0,3538.0,3541.0,3518.0,3465.0,3401.0,3312.0,3201.0,3139.0,3127.0,3215.0,3260.0,3348.0,3453.0,3566.0,3616.0,3614.0,3565.0,3410.0,3203.0,3070.0,3076.0,3119.0,3011.0,2869.0,2644.0,2556.0,2409.0,2309.0
394666,96,"Harrisburg, PA",Msa,PA,2627.0,2458.0,2253.0,2286.0,2400.0,2553.0,2645.0,2686.0,2702.0,2657.0,2604.0,2470.0,2285.0,2077.0,1930.0,1946.0,2056.0,2246.0,2398.0,2471.0,2486.0,2475.0,2469.0,2399.0,2241.0,2068.0,1921.0,1838.0,1648.0,1634.0,1694.0,1836.0,1804.0,1667.0
395006,100,"Provo, UT",Msa,UT,1620.0,1492.0,1396.0,1453.0,1649.0,2034.0,2382.0,2614.0,2715.0,2732.0,2803.0,2835.0,2788.0,2678.0,2584.0,2698.0,2866.0,3129.0,3325.0,3439.0,3506.0,3437.0,3373.0,3161.0,2885.0,2623.0,2441.0,2533.0,2671.0,2950.0,2980.0,2846.0,2515.0,2220.0
394549,104,"Durham, NC",Msa,NC,1841.0,1672.0,1612.0,1774.0,1973.0,2169.0,2222.0,2247.0,2248.0,2209.0,2203.0,2118.0,1996.0,1858.0,1788.0,1901.0,2088.0,2346.0,2498.0,2527.0,2503.0,2467.0,2486.0,2400.0,2252.0,2078.0,1996.0,2037.0,2025.0,2067.0,2032.0,2031.0,1946.0,1847.0
394995,119,"Port St. Lucie, FL",Msa,FL,4286.0,4396.0,4552.0,4814.0,4905.0,4892.0,4723.0,4525.0,4377.0,4296.0,4352.0,4439.0,4525.0,4728.0,4985.0,5347.0,5463.0,5472.0,5362.0,5248.0,5085.0,4901.0,4808.0,4785.0,4794.0,4919.0,5120.0,5363.0,5229.0,5041.0,4796.0,4654.0,4415.0,4192.0
395183,124,"Vallejo, CA",Msa,CA,842.0,774.0,753.0,836.0,933.0,1053.0,1151.0,1216.0,1262.0,1285.0,1311.0,1264.0,1163.0,1059.0,1020.0,1050.0,1113.0,1215.0,1292.0,1349.0,1338.0,1316.0,1254.0,1162.0,1030.0,912.0,858.0,896.0,897.0,946.0,942.0,953.0,884.0,825.0
394746,128,"Killeen, TX",Msa,TX,2068.0,2024.0,1965.0,2026.0,2092.0,2167.0,2202.0,2206.0,2210.0,2171.0,2126.0,2085.0,1988.0,1919.0,1842.0,1901.0,1963.0,2021.0,2059.0,2087.0,2148.0,2119.0,2085.0,1993.0,1926.0,1876.0,1897.0,1980.0,1971.0,1961.0,1835.0,1739.0,"",""
395048,132,"Salem, OR",Msa,OR,1538.0,1363.0,1294.0,1366.0,1509.0,1711.0,1852.0,1971.0,2055.0,2103.0,2113.0,2025.0,1878.0,1768.0,1690.0,1753.0,1851.0,2060.0,2266.0,2391.0,2439.0,2387.0,2297.0,2142.0,1937.0,1764.0,1670.0,1714.0,1747.0,1800.0,1797.0,1856.0,1866.0,1806.0
394927,149,"Ocala, FL",Msa,FL,3010.0,3022.0,3055.0,3168.0,3187.0,3164.0,3096.0,3037.0,3006.0,2988.0,3036.0,3060.0,3063.0,3125.0,3203.0,3369.0,3453.0,3531.0,3397.0,3233.0,3053.0,2994.0,2969.0,2918.0,2870.0,2866.0,2906.0,2932.0,2801.0,2684.0,2554.0,2454.0,2284.0,2146.0
394602,159,"Fort Collins, CO",Msa,CO,1841.0,1593.0,1475.0,1563.0,1742.0,1987.0,2169.0,2338.0,2423.0,2429.0,2453.0,2412.0,2270.0,2027.0,1847.0,1887.0,2064.0,2354.0,2437.0,2436.0,2332.0,2331.0,2264.0,2105.0,1879.0,1727.0,1632.0,1670.0,1671.0,1852.0,2006.0,2156.0,2112.0,2063.0
394405,162,"Boulder, CO",Msa,CO,1224.0,1016.0,929.0,1012.0,1190.0,1404.0,1568.0,1647.0,1660.0,1629.0,1592.0,1490.0,1314.0,1163.0,1145.0,1278.0,1485.0,1729.0,1829.0,1829.0,1730.0,1688.0,1631.0,1480.0,1269.0,1106.0,1038.0,1085.0,1104.0,1238.0,1377.0,1494.0,1456.0,1387.0
394471,172,"Clarksville, TN",Msa,TN,2001.0,1929.0,1899.0,1952.0,2049.0,2139.0,2202.0,2236.0,2277.0,2241.0,2203.0,2110.0,2023.0,1966.0,1936.0,1958.0,1952.0,2006.0,2085.0,2193.0,2229.0,2204.0,2136.0,2068.0,1984.0,1937.0,1945.0,2039.0,2085.0,2147.0,2098.0,2067.0,1989.0,1942.0
394645,177,"Greeley, CO",Msa,CO,1525.0,1399.0,1342.0,1474.0,1660.0,1805.0,1849.0,1832.0,1841.0,1848.0,1875.0,1837.0,1715.0,1612.0,1588.0,1731.0,1879.0,2069.0,2072.0,2033.0,1973.0,1979.0,1930.0,1748.0,1534.0,1390.0,1292.0,1342.0,1352.0,1526.0,1603.0,1679.0,1611.0,1534.0
394813,189,"Macon-Bibb County, GA",Msa,GA,923.0,927.0,916.0,965.0,1000.0,1046.0,1068.0,1090.0,1120.0,1130.0,1130.0,1104.0,1056.0,1020.0,1020.0,1070.0,1113.0,1149.0,1184.0,1213.0,1224.0,1211.0,1191.0,1162.0,1124.0,1104.0,1090.0,1111.0,1093.0,1082.0,1043.0,997.0,"",""
394346,220,"Athens, GA",Msa,GA,982.0,929.0,955.0,1064.0,1184.0,1254.0,1268.0,1247.0,1205.0,1150.0,1111.0,1065.0,1007.0,976.0,985.0,1047.0,1099.0,1136.0,1145.0,1140.0,1115.0,1087.0,1040.0,1004.0,953.0,925.0,926.0,973.0,1014.0,1050.0,1055.0,1044.0,1011.0,960.0
394623,229,"Gainesville, GA",Msa,GA,1149.0,1102.0,1093.0,1164.0,1289.0,1388.0,1431.0,1421.0,1384.0,1353.0,1331.0,1301.0,1240.0,1196.0,1266.0,1308.0,1361.0,1339.0,1405.0,1468.0,1529.0,1531.0,1501.0,1446.0,1416.0,1398.0,1411.0,1468.0,1494.0,1520.0,1475.0,1429.0,1342.0,1253.0
395246,244,"Yuba City, CA",Msa,CA,440.0,404.0,370.0,358.0,373.0,414.0,458.0,494.0,529.0,550.0,560.0,538.0,496.0,441.0,420.0,425.0,458.0,495.0,535.0,579.0,594.0,600.0,597.0,591.0,553.0,515.0,496.0,506.0,488.0,469.0,433.0,412.0,385.0,368.0
395009,251,"Punta Gorda, FL",Msa,FL,2467.0,2640.0,2833.0,3019.0,3079.0,2970.0,2801.0,2602.0,2471.0,2373.0,2379.0,2504.0,2669.0,2903.0,3107.0,3328.0,3328.0,3186.0,2974.0,2795.0,2646.0,2519.0,2486.0,2550.0,2617.0,2723.0,2798.0,2885.0,2840.0,2776.0,2670.0,2554.0,2398.0,2260.0
395007,253,"Pueblo, CO",Msa,CO,713.0,666.0,639.0,645.0,651.0,689.0,728.0,771.0,809.0,823.0,834.0,796.0,754.0,711.0,684.0,693.0,700.0,724.0,732.0,731.0,761.0,777.0,796.0,744.0,683.0,645.0,645.0,683.0,690.0,733.0,748.0,784.0,777.0,773.0
395094,331,"Sherman, TX",Msa,TX,"","","","","","","","","",842.0,861.0,870.0,856.0,823.0,807.0,832.0,863.0,906.0,938.0,980.0,999.0,1001.0,994.0,964.0,912.0,857.0,831.0,854.0,867.0,894.0,890.0,894.0,866.0,817.0
394546,343,"Dunn, NC",Msa,NC,785.0,769.0,775.0,820.0,867.0,889.0,879.0,848.0,838.0,806.0,778.0,728.0,696.0,670.0,721.0,779.0,827.0,832.0,836.0,850.0,821.0,795.0,758.0,728.0,681.0,639.0,618.0,641.0,658.0,672.0,644.0,615.0,567.0,519.0
395166,383,"Truckee, CA",Msa,CA,680.0,587.0,537.0,538.0,594.0,692.0,816.0,921.0,986.0,1004.0,975.0,914.0,832.0,752.0,684.0,660.0,681.0,780.0,898.0,1019.0,1091.0,1113.0,1063.0,962.0,834.0,730.0,673.0,678.0,682.0,735.0,767.0,791.0,735.0,672.0
395153,399,"The Villages, FL",Msa,FL,565.0,566.0,569.0,591.0,596.0,582.0,565.0,541.0,535.0,527.0,529.0,536.0,541.0,576.0,589.0,612.0,599.0,591.0,566.0,543.0,529.0,516.0,510.0,509.0,515.0,555.0,595.0,636.0,626.0,637.0,650.0,691.0,714.0,731.0
394586,504,"Faribault, MN",Msa,MN,"","","","","","","","","",306.0,292.0,281.0,267.0,245.0,224.0,227.0,238.0,264.0,281.0,301.0,306.0,310.0,301.0,286.0,257.0,225.0,211.0,220.0,235.0,254.0,259.0,273.0,269.0,270.0
394309,527,"Albemarle, NC",Msa,NC,243.0,235.0,232.0,244.0,253.0,253.0,249.0,248.0,257.0,255.0,259.0,253.0,239.0,227.0,226.0,241.0,247.0,259.0,259.0,261.0,258.0,263.0,272.0,266.0,243.0,217.0,205.0,210.0,210.0,208.0,200.0,192.0,180.0,173.0
394742,595,"Kerrville, TX",Msa,TX,391.0,373.0,359.0,354.0,364.0,380.0,414.0,449.0,464.0,451.0,422.0,397.0,372.0,350.0,341.0,344.0,362.0,377.0,392.0,411.0,426.0,430.0,419.0,408.0,395.0,381.0,371.0,372.0,366.0,360.0,360.0,368.0,364.0,346.0
395091,641,"Shelbyville, TN",Msa,TN,205.0,206.0,203.0,202.0,204.0,213.0,226.0,232.0,236.0,233.0,234.0,227.0,215.0,205.0,197.0,203.0,214.0,231.0,238.0,245.0,243.0,250.0,261.0,270.0,268.0,260.0,250.0,244.0,238.0,242.0,241.0,236.0,224.0,215.0
395230,672,"Wilmington, OH",Msa,OH,"","","","","","","","","",181.0,183.0,170.0,158.0,138.0,129.0,126.0,128.0,134.0,138.0,145.0,148.0,159.0,162.0,157.0,142.0,131.0,122.0,113.0,106.0,102.0,105.0,104.0,106.0,102.0
